EmpIoyee_ID,FirstName,LastName,HireDate,TerminationDate,ADEmail,EmployeeStatus,EmployeeType,EmployeeClassificationType,DepartmentType,DOB,State,JobFunctionDescription,GenderCode,Performance Score,Current Employee Rating
1895,William,LaRotonda,2021-05-27,2021-08-24,william.larotonda@bilearner.com,Terminated,Contract,Full-Time,Admin Offices,16-03-1958,MA,Vp,Male,Fully Meets,3
1896,Mia,Brown,2023-02-02,2023-06-23,mia.brown@bilearner.com,Terminated,Full-Time,Full-Time,Admin Offices,18-05-1985,MA,Ceo,Female,Fully Meets,3
1897,Leigh Ann,Smith,2022-12-06,NA,leigh ann.smith@bilearner.com,Active,Full-Time,Temporary,Admin Offices,19-03-1953,MA,Foreman,Female,Fully Meets,3
1898,Peter,Foley,2021-07-23,NA,peter.foley@bilearner.com,Active,Part-Time,Part-Time,Admin Offices,28-10-1986,MA,Helper,Female,Fully Meets,3
1899,Maximus,Carney,2019-11-16,NA,maximus.carney@bilearner.com,Active,Contract,Temporary,Admin Offices,02-05-1982,MA,Drafter,Female,Fully Meets,3
1900,Jaida,Sweeney,2020-03-08,2021-11-07,jaida.sweeney@bilearner.com,Terminated,Full-Time,Temporary,Admin Offices,17-11-1977,MA,Billing,Male,Fully Meets,3
1901,Rhys,Lawson,2019-01-14,NA,rhys.lawson@bilearner.com,Active,Part-Time,Temporary,Admin Offices,20-02-1960,MA,Engineer,Male,Fully Meets,3
1902,Skyler,Robles,2020-02-29,2021-09-23,skyler.robles@bilearner.com,Terminated,Part-Time,Full-Time,IT/IS,24-12-1975,MA,Vp,Male,Fully Meets,3
1903,Allyson,Keller,2022-11-25,2023-04-12,allyson.keller@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,01-11-1958,MA,Laborer,Male,Fully Meets,3
1904,Eddie,Bauer,2022-09-15,2023-05-05,eddie.bauer@bilearner.com,Terminated,Full-Time,Part-Time,Admin Offices,01-03-1990,MA,Associate,Female,Fully Meets,3
1905,Roger,Taylor,2021-08-11,NA,roger.taylor@bilearner.com,Active,Full-Time,Temporary,Admin Offices,20-10-1946,MA,Intern,Female,Fully Meets,3
1906,Marshall,Sellers,2023-08-03,NA,marshall.sellers@bilearner.com,Active,Contract,Part-Time,Admin Offices,22-10-1946,MA,Foreman,Male,Fully Meets,3
1907,Cloe,Mcgrath,2022-03-14,NA,cloe.mcgrath@bilearner.com,Active,Part-Time,Part-Time,IT/IS,15-04-1978,MA,Laborer,Male,Fully Meets,3
1908,Susan,Gordon,2020-09-01,2020-11-29,susan.gordon@bilearner.com,Terminated,Full-Time,Part-Time,IT/IS,23-09-1952,MA,Laborer,Male,Fully Meets,3
1909,Makenna,Newton,2021-10-31,NA,makenna.newton@bilearner.com,Active,Contract,Full-Time,Software Engineering,24-11-1947,MA,Technician,Female,Fully Meets,3
1910,Kellen,Smith,2020-02-26,2023-03-30,kellen.smith@bilearner.com,Terminated,Full-Time,Part-Time,Admin Offices,14-07-1947,MA,Technician,Female,Fully Meets,3
1911,Sherlyn,Carroll,2018-08-10,2021-12-07,sherlyn.carroll@bilearner.com,Terminated,Full-Time,Temporary,Admin Offices,30-03-1953,MA,Safety Manager,Female,Fully Meets,3
1912,Rogelio,Flores,2020-09-30,NA,rogelio.flores@bilearner.com,Active,Contract,Part-Time,Admin Offices,14-03-1988,MA,Mechanic,Male,Fully Meets,3
1913,Kadence,Gentry,2021-04-01,2022-08-14,kadence.gentry@bilearner.com,Terminated,Contract,Temporary,IT/IS,19-11-1981,MA,Foreman,Male,Fully Meets,3
1914,Willow,Golden,2021-03-21,2021-11-21,willow.golden@bilearner.com,Terminated,Full-Time,Part-Time,IT/IS,22-03-1945,MA,Engineer,Male,Fully Meets,3
1915,Amiyah,Sims,2021-11-03,NA,amiyah.sims@bilearner.com,Active,Part-Time,Full-Time,Software Engineering,22-02-1979,MA,Engineer,Female,Fully Meets,3
1916,Jeffery,Hogan,2019-06-22,2019-08-26,jeffery.hogan@bilearner.com,Terminated,Full-Time,Part-Time,Admin Offices,30-06-1985,MA,Lineman,Female,Fully Meets,3
1917,Shaniya,Hamilton,2019-11-12,2023-05-19,shaniya.hamilton@bilearner.com,Terminated,Contract,Temporary,Admin Offices,31-05-1958,MA,Manager,Female,Fully Meets,3
1918,Johan,Willis,2022-09-20,NA,johan.willis@bilearner.com,Active,Part-Time,Part-Time,Admin Offices,21-12-1980,MA,Foreman,Male,Fully Meets,3
1919,Seth,Alvarez,2023-01-27,NA,seth.alvarez@bilearner.com,Active,Full-Time,Full-Time,Admin Offices,13-05-1978,MA,Engineer,Male,Fully Meets,3
1920,Aron,Grant,2021-02-21,2022-08-22,aron.grant@bilearner.com,Terminated,Contract,Temporary,IT/IS,13-09-1948,MA,Laborer,Male,Fully Meets,3
1921,Haleigh,Carter,2022-03-04,2023-01-18,haleigh.carter@bilearner.com,Terminated,Part-Time,Full-Time,IT/IS,21-03-1995,MA,Coordinator,Male,Fully Meets,3
1922,Tatiana,Ayala,2019-04-21,2020-12-02,tatiana.ayala@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,13-04-1993,MA,Engineer,Female,Fully Meets,3
1923,Kaylynn,Mcguire,2021-08-02,2022-11-26,kaylynn.mcguire@bilearner.com,Terminated,Full-Time,Part-Time,Admin Offices,27-11-1949,MA,Manager,Female,Fully Meets,3
1924,Timothy,Villarreal,2022-03-04,NA,timothy.villarreal@bilearner.com,Active,Part-Time,Temporary,Admin Offices,02-11-1968,MA,Laborer,Female,Fully Meets,3
1925,Elliott,Petersen,2021-03-28,NA,elliott.petersen@bilearner.com,Active,Contract,Part-Time,Admin Offices,05-03-1998,MA,Tower Hand,Male,Fully Meets,3
1926,Lily,Tyler,2018-08-08,2023-06-01,lily.tyler@bilearner.com,Terminated,Contract,Full-Time,Admin Offices,18-06-1974,MA,Technician,Male,Fully Meets,3
1927,Noe,Mann,2020-09-15,2022-01-06,noe.mann@bilearner.com,Terminated,Part-Time,Temporary,IT/IS,04-03-1946,MA,Supervisor,Male,Fully Meets,3
1928,Christina,Terry,2020-10-28,2022-02-27,christina.terry@bilearner.com,Terminated,Full-Time,Full-Time,Software Engineering,07-05-1959,MA,Top Hand,Female,Fully Meets,3
1929,Niko,Durham,2021-06-16,2021-11-23,niko.durham@bilearner.com,Terminated,Full-Time,Temporary,Admin Offices,20-05-1945,MA,Coordinator,Female,Fully Meets,3
1930,Dante,Strong,2023-03-20,2023-06-21,dante.strong@bilearner.com,Terminated,Part-Time,Temporary,Admin Offices,12-06-1988,MA,Engineer,Female,Fully Meets,3
1931,Angeline,Perez,2018-09-07,2021-07-16,angeline.perez@bilearner.com,Terminated,Full-Time,Temporary,Admin Offices,04-07-1972,MA,Principal,Male,Fully Meets,3
1932,Jairo,Blanchard,2018-11-08,2022-10-28,jairo.blanchard@bilearner.com,Terminated,Part-Time,Full-Time,Admin Offices,29-03-1996,MA,Laborer,Male,Fully Meets,3
1933,Rishi,Watkins,2019-01-26,NA,rishi.watkins@bilearner.com,Active,Full-Time,Part-Time,Admin Offices,19-03-1998,MA,Foreman,Male,Fully Meets,3
1934,Immanuel,Goodwin,2021-08-30,NA,immanuel.goodwin@bilearner.com,Active,Contract,Full-Time,IT/IS,25-09-1964,MA,Technician,Male,PIP,3
1935,Elle,Berry,2023-03-08,2023-03-30,elle.berry@bilearner.com,Terminated,Full-Time,Full-Time,Admin Offices,26-09-1949,MA,Supervisor,Female,Exceeds,3
1936,Raphael,Francis,2019-11-10,2020-12-03,raphael.francis@bilearner.com,Terminated,Full-Time,Part-Time,Admin Offices,11-10-1983,MA,Technician,Female,Exceeds,3
1937,Hadley,Barrett,2023-07-28,NA,hadley.barrett@bilearner.com,Active,Full-Time,Full-Time,Admin Offices,21-04-1982,MA,Laborer,Female,PIP,3
1938,Mollie,Jenkins,2019-04-03,2019-08-05,mollie.jenkins@bilearner.com,Terminated,Contract,Temporary,Admin Offices,20-01-1973,MA,Administration,Male,Exceeds,3
1939,Cali,Nolan,2019-07-24,NA,cali.nolan@bilearner.com,Active,Contract,Part-Time,Admin Offices,13-07-1982,MA,Lineman,Male,Exceeds,3
1940,Malik,Crane,2022-04-29,2022-12-11,malik.crane@bilearner.com,Terminated,Contract,Temporary,IT/IS,15-01-1950,MA,Laborer,Male,Exceeds,3
1941,Bryce,Higgins,2020-10-06,NA,bryce.higgins@bilearner.com,Active,Part-Time,Temporary,IT/IS,12-08-1990,MA,Coordinator,Female,Exceeds,3
1942,Beatrice,Bean,2020-04-04,NA,beatrice.bean@bilearner.com,Active,Part-Time,Temporary,Admin Offices,26-08-1993,MA,Estimator,Female,Exceeds,3
1943,Shea,Novak,2021-03-26,NA,shea.novak@bilearner.com,Active,Contract,Full-Time,Sales,24-03-1974,MA,Foreman,Female,Exceeds,3
1944,Mateo,Mcdaniel,2022-05-19,NA,mateo.mcdaniel@bilearner.com,Active,Part-Time,Temporary,Admin Offices,13-12-1992,MA,Locator,Female,Exceeds,3
1945,Arianna,Carlson,2021-08-28,2021-10-16,arianna.carlson@bilearner.com,Terminated,Contract,Part-Time,Admin Offices,07-05-1957,MA,Technician,Female,Exceeds,3
1946,Frankie,Davenport,2022-11-24,NA,frankie.davenport@bilearner.com,Active,Contract,Full-Time,Admin Offices,19-08-1991,MA,Foreman,Male,Exceeds,3
1947,Morgan,Hammond,2022-01-12,2022-11-11,morgan.hammond@bilearner.com,Terminated,Contract,Part-Time,Admin Offices,20-04-1986,MA,Laborer,Male,Exceeds,3
1948,Judith,Mccullough,2019-07-07,NA,judith.mccullough@bilearner.com,Active,Part-Time,Temporary,IT/IS,12-09-1942,MA,Foreman,Female,Exceeds,3
1949,Luca,Francis,2021-07-14,NA,luca.francis@bilearner.com,Active,Contract,Full-Time,Admin Offices,07-07-1999,MA,Intern,Female,Exceeds,3
1950,Mallory,Figueroa,2019-12-03,2022-02-10,mallory.figueroa@bilearner.com,Terminated,Full-Time,Temporary,Sales,08-12-1958,MA,Supervisor,Female,Exceeds,3
1951,Larissa,Douglas,2021-03-03,2021-07-10,larissa.douglas@bilearner.com,Terminated,Part-Time,Full-Time,Admin Offices,18-05-1968,MA,Technician,Female,Exceeds,3
1952,Konnor,Rivas,2022-06-13,NA,konnor.rivas@bilearner.com,Active,Full-Time,Part-Time,Admin Offices,06-03-1975,MA,Engineer,Female,PIP,3
1953,Fernanda,Yu,2023-01-23,NA,fernanda.yu@bilearner.com,Active,Part-Time,Temporary,Admin Offices,21-10-1984,MA,Supervisor,Male,Exceeds,3
1954,Solomon,Paul,2020-09-06,NA,solomon.paul@bilearner.com,Active,Part-Time,Temporary,Admin Offices,04-05-1953,MA,Laborer,Male,Exceeds,3
1955,Emiliano,Young,2022-10-17,NA,emiliano.young@bilearner.com,Active,Full-Time,Temporary,IT/IS,01-11-2000,MA,Foreman,Female,PIP,3
1956,Mason,Ellis,2019-06-07,NA,mason.ellis@bilearner.com,Active,Full-Time,Part-Time,Admin Offices,16-03-1968,MA,Supervisor,Female,Exceeds,3
1957,Athena,Moore,2022-01-28,2022-09-16,athena.moore@bilearner.com,Terminated,Contract,Part-Time,Admin Offices,10-10-1994,MA,Technician,Female,Exceeds,3
1958,Karla,Farrell,2020-07-01,2021-03-05,karla.farrell@bilearner.com,Terminated,Part-Time,Full-Time,Admin Offices,12-03-1956,MA,Groundman,Female,PIP,3
1959,Anderson,Meadows,2020-05-30,NA,anderson.meadows@bilearner.com,Active,Full-Time,Part-Time,Admin Offices,09-05-1966,MA,Laborer,Female,PIP,3
1960,Jacey,Braun,2019-10-05,2023-02-04,jacey.braun@bilearner.com,Terminated,Contract,Full-Time,Admin Offices,19-08-1976,MA,Technician,Female,Exceeds,3
1961,Nathan,Kline,2021-11-06,2023-04-20,nathan.kline@bilearner.com,Terminated,Contract,Full-Time,Admin Offices,27-08-1951,MA,Laborer,Male,PIP,3
1962,Gabriella,Benitez,2019-05-09,2020-05-07,gabriella.benitez@bilearner.com,Terminated,Part-Time,Full-Time,Admin Offices,23-12-1970,MA,Construction Manager,Female,Exceeds,3
1963,Juan,Gonzalez,2019-10-28,NA,juan.gonzalez@bilearner.com,Active,Part-Time,Full-Time,Production       ,11-11-1962,MA,Manager,Male,Exceeds,3
1964,Cayo,Gonzalez,2019-01-11,NA,cayo.gonzalez@bilearner.com,Active,Contract,Part-Time,Production       ,21-12-1955,MA,Lineman,Male,Exceeds,3
1965,Taylor,Sparks,2020-04-02,NA,taylor.sparks@bilearner.com,Active,Contract,Temporary,Production       ,18-11-1941,MA,Supervisor,Female,Needs Improvement,3
1966,Jeanette,Tippett,2019-06-07,2019-08-15,jeanette.tippett@bilearner.com,Terminated,Part-Time,Part-Time,Production       ,25-02-1955,MA,Operator,Female,Exceeds,3
1967,Rose,Ivey,2021-11-22,2022-11-23,rose.ivey@bilearner.com,Terminated,Part-Time,Part-Time,Production       ,20-03-1947,MA,Flagger,Female,Exceeds,3
1968,Elijian,Clukey,2019-01-19,NA,elijian.clukey@bilearner.com,Active,Full-Time,Part-Time,Production       ,13-05-1943,MA,Laborer,Male,Exceeds,3
1969,Jordan,Winthrop,2021-12-17,2021-12-26,jordan.winthrop@bilearner.com,Terminated,Full-Time,Part-Time,Production       ,14-11-1960,MA,Laborer,Male,Exceeds,3
1970,Shari,Ngodup,2019-05-04,2021-02-15,shari.ngodup@bilearner.com,Terminated,Part-Time,Full-Time,Production       ,07-09-1956,MA,Engineer,Female,Exceeds,3
1971,John,Kretschmer,2018-12-25,2019-03-11,john.kretschmer@bilearner.com,Terminated,Contract,Part-Time,Production       ,26-02-1981,MA,Laborer,Male,Exceeds,3
1972,Debbie,Mangal,2021-01-03,2023-03-08,debbie.mangal@bilearner.com,Terminated,Part-Time,Full-Time,Production       ,12-12-1972,MA,Runner,Female,Needs Improvement,3
1973,Helen,Billis,2023-06-15,NA,helen.billis@bilearner.com,Active,Part-Time,Full-Time,Production       ,15-12-1977,MA,Foreman,Female,Needs Improvement,3
1974,Yen,Johnston,2018-08-29,2023-02-09,yen.johnston@bilearner.com,Terminated,Full-Time,Full-Time,Production       ,03-04-1955,MA,Laborer,Female,Exceeds,3
1975,Hong,Pham,2019-01-04,NA,hong.pham@bilearner.com,Active,Contract,Part-Time,Production       ,17-08-1967,MA,Lineman,Male,Exceeds,3
1976,Linda,Bachiochi,2021-09-10,NA,linda.bachiochi@bilearner.com,Active,Full-Time,Full-Time,Production       ,12-10-1988,MA,Technician,Female,Exceeds,3
1977,Lily,DiNocco,2021-07-08,NA,lily.dinocco@bilearner.com,Active,Full-Time,Temporary,Production       ,09-12-1944,MA,Technician,Female,Exceeds,3
1978,Ned,Miller,2018-11-01,2021-04-29,ned.miller@bilearner.com,Terminated,Contract,Part-Time,Production       ,06-12-1978,MA,Manager,Male,Exceeds,3
1979,Shana,Petingill,2018-12-08,2022-06-11,shana.petingill@bilearner.com,Terminated,Part-Time,Temporary,Production       ,30-03-1977,MA,Construction Manager,Female,Exceeds,3
1980,Jennifer,Cloninger,2022-10-25,NA,jennifer.cloninger@bilearner.com,Active,Part-Time,Full-Time,Production       ,10-11-1982,MA,Flagger,Female,Exceeds,3
1981,Elias,Robinson,2023-04-04,NA,elias.robinson@bilearner.com,Active,Full-Time,Temporary,Production       ,30-03-1983,MA,Administrative,Male,Exceeds,3
1982,Libby,Fidelia,2021-03-17,NA,libby.fidelia@bilearner.com,Active,Contract,Part-Time,Production       ,03-12-1980,MA,Supervisor,Female,Exceeds,3
1983,Catherine,Ybarra,2019-03-11,2021-09-06,catherine.ybarra@bilearner.com,Terminated,Full-Time,Part-Time,Production       ,02-04-1981,MA,Technician,Female,Exceeds,3
1984,Ashanti,Price,2022-02-25,2023-04-28,ashanti.price@bilearner.com,Terminated,Contract,Temporary,Production       ,08-08-1945,MA,Laborer,Female,Exceeds,3
1985,Makenna,Rojas,2019-07-02,NA,makenna.rojas@bilearner.com,Active,Part-Time,Part-Time,Production       ,26-05-1980,MA,Foreman,Female,Exceeds,3
1986,Rory,Stone,2019-06-20,NA,rory.stone@bilearner.com,Active,Part-Time,Full-Time,Production       ,19-09-1982,MA,Warehouse Technician,Female,Exceeds,3
1987,Ann,Montgomery,2019-09-27,2023-02-08,ann.montgomery@bilearner.com,Terminated,Part-Time,Full-Time,Production       ,12-03-1943,MA,Accounting,Male,Needs Improvement,3
1988,Erin,Holder,2022-11-15,2023-07-26,erin.holder@bilearner.com,Terminated,Contract,Full-Time,Production       ,03-06-1966,MA,Labor,Male,Exceeds,3
1989,Aubrey,Kim,2020-08-22,NA,aubrey.kim@bilearner.com,Active,Part-Time,Part-Time,Production       ,14-08-1977,MA,Tower Hand,Male,Exceeds,3
1990,Edward,Love,2020-04-09,NA,edward.love@bilearner.com,Active,Part-Time,Full-Time,Production       ,12-09-1953,MA,Flagger,Male,Exceeds,3
1991,Paisley,Avery,2021-03-30,NA,paisley.avery@bilearner.com,Active,Full-Time,Part-Time,Production       ,02-02-1949,MA,Supervisor,Female,Exceeds,3
1992,Kaiden,Leblanc,2018-09-26,NA,kaiden.leblanc@bilearner.com,Active,Part-Time,Temporary,Production       ,30-12-2000,MA,Project Manager,Female,Needs Improvement,3
1993,Shania,Bauer,2023-05-22,NA,shania.bauer@bilearner.com,Active,Contract,Full-Time,Production       ,11-01-1984,MA,Laborer,Female,Exceeds,3
1994,Danna,Hines,2021-06-04,NA,danna.hines@bilearner.com,Active,Contract,Temporary,Production       ,29-12-1950,MA,Project Manager,Female,Exceeds,3
1995,Bennett,Bowen,2019-10-22,2023-07-25,bennett.bowen@bilearner.com,Terminated,Contract,Full-Time,Production       ,30-11-1948,MA,Administration,Female,Exceeds,3
1996,Gianna,Lopez,2019-10-04,2020-10-18,gianna.lopez@bilearner.com,Terminated,Full-Time,Full-Time,Production       ,02-10-1994,MA,Technician,Female,Needs Improvement,3
1997,Azaria,Young,2022-06-25,NA,azaria.young@bilearner.com,Active,Full-Time,Full-Time,Production       ,12-03-1992,MA,Laborer,Female,Needs Improvement,3
1998,Aydin,Bautista,2021-11-17,2022-08-03,aydin.bautista@bilearner.com,Terminated,Full-Time,Part-Time,Production       ,08-12-1982,MA,Laborer,Female,Needs Improvement,3
1999,Antoine,Schaefer,2019-08-04,NA,antoine.schaefer@bilearner.com,Active,Part-Time,Full-Time,Production       ,21-06-1942,MA,Technician,Female,Needs Improvement,3
2000,Milagros,Cobb,2022-03-08,2022-11-12,milagros.cobb@bilearner.com,Terminated,Full-Time,Full-Time,Production       ,19-07-2000,MA,Technician,Female,Exceeds,3
2001,Jean,Duffy,2019-02-22,NA,jean.duffy@bilearner.com,Active,Full-Time,Part-Time,Production       ,09-05-1953,MA,Project Manager,Male,Needs Improvement,3
2002,Campbell,Doyle,2022-12-08,NA,campbell.doyle@bilearner.com,Active,Full-Time,Part-Time,Production       ,26-02-1970,MA,Director,Male,Exceeds,3
2003,Deven,Vincent,2019-11-22,2022-03-12,deven.vincent@bilearner.com,Terminated,Contract,Temporary,Production       ,02-09-1944,MA,Technician,Female,Exceeds,3
2004,Evangeline,Downs,2023-02-13,2023-03-03,evangeline.downs@bilearner.com,Terminated,Part-Time,Temporary,Production       ,19-01-1959,MA,Shop,Female,Needs Improvement,3
2005,Kaley,Ali,2019-03-15,NA,kaley.ali@bilearner.com,Active,Full-Time,Full-Time,Production       ,31-10-1951,MA,Laborer,Female,Exceeds,3
2006,Madeline,Bernard,2019-07-18,NA,madeline.bernard@bilearner.com,Active,Contract,Part-Time,Production       ,29-07-1991,MA,Administration,Male,Exceeds,3
2007,Alijah,Singh,2021-04-09,2021-11-28,alijah.singh@bilearner.com,Terminated,Part-Time,Part-Time,Production       ,25-08-1995,MA,Clerk,Female,Needs Improvement,3
2008,Ayla,Roberts,2018-12-30,2023-03-30,ayla.roberts@bilearner.com,Terminated,Part-Time,Part-Time,Production       ,28-12-1986,MA,Splicer,Female,Exceeds,3
2009,Isai,Mcfarland,2021-07-30,NA,isai.mcfarland@bilearner.com,Active,Contract,Temporary,Production       ,29-11-1998,MA,Laborer,Female,Exceeds,3
2010,Brent,Dominguez,2022-10-28,NA,brent.dominguez@bilearner.com,Active,Full-Time,Temporary,Production       ,27-05-1989,MA,Laborer,Male,Needs Improvement,3
2011,Lorena,Graves,2020-10-29,NA,lorena.graves@bilearner.com,Active,Contract,Temporary,Production       ,25-06-1996,MA,Manager,Male,Exceeds,3
2012,Lucian,Mora,2023-03-17,2023-03-22,lucian.mora@bilearner.com,Terminated,Contract,Part-Time,Production       ,16-12-1977,MA,Foreman,Male,Exceeds,3
2013,Dangelo,Gould,2022-07-20,2023-04-26,dangelo.gould@bilearner.com,Terminated,Full-Time,Temporary,Production       ,24-01-1988,MA,Laborer,Female,Needs Improvement,3
2014,Humberto,Horn,2023-08-04,NA,humberto.horn@bilearner.com,Active,Part-Time,Temporary,Production       ,21-02-1997,MA,Driver,Female,Needs Improvement,3
2015,Miranda,Chavez,2021-11-26,2022-09-23,miranda.chavez@bilearner.com,Terminated,Contract,Temporary,Production       ,16-03-1982,MA,Laborer,Female,Needs Improvement,3
2016,Makena,Mcintosh,2018-09-27,NA,makena.mcintosh@bilearner.com,Active,Full-Time,Temporary,Production       ,10-07-1993,MA,Safety,Female,Needs Improvement,3
2017,Armani,Crawford,2019-08-04,NA,armani.crawford@bilearner.com,Active,Contract,Part-Time,Production       ,25-02-1960,MA,Technician,Female,Needs Improvement,3
2018,Eugene,Bird,2019-10-03,NA,eugene.bird@bilearner.com,Active,Contract,Part-Time,Production       ,21-02-1972,MA,Laborer,Female,Needs Improvement,3
2019,Connor,Larsen,2021-09-05,2022-09-29,connor.larsen@bilearner.com,Terminated,Part-Time,Part-Time,Production       ,16-12-1963,MA,Labor,Female,Exceeds,3
2020,Harley,Mccullough,2020-07-21,2023-02-28,harley.mccullough@bilearner.com,Terminated,Full-Time,Temporary,Production       ,10-04-1997,MA,Driver,Female,Exceeds,3
2021,Lucian,Montoya,2022-12-12,2023-06-26,lucian.montoya@bilearner.com,Terminated,Full-Time,Part-Time,Production       ,14-07-1954,MA,Supervisor,Female,Exceeds,3
2022,Shiloh,Baird,2020-09-13,NA,shiloh.baird@bilearner.com,Active,Part-Time,Part-Time,Production       ,13-08-1976,MA,Technician,Female,Needs Improvement,3
2023,Tara,Alvarado,2022-11-15,NA,tara.alvarado@bilearner.com,Active,Part-Time,Temporary,Production       ,14-09-1965,MA,Administrator,Male,Needs Improvement,3
2024,Raina,Vaughan,2020-02-07,2022-04-20,raina.vaughan@bilearner.com,Terminated,Full-Time,Temporary,Production       ,20-02-1958,MA,Manager,Male,Needs Improvement,3
2025,Sienna,Bullock,2022-12-31,NA,sienna.bullock@bilearner.com,Active,Part-Time,Part-Time,Production       ,20-12-1944,MA,Technician,Female,Needs Improvement,3
